8.6,
100,
3,
4,
2000,-0.48189
3247.553478,-0.39984
5273.301797,-0.17427
8562.664797,-0.18535
13903.85592,0.12453
22576.75783,0.264525
36659.61422,0.457122
59527.02883,0.669194
96658.60477,0.676819
156951.9941,0.710876
254854.9971,0.707657
413827.6162,0.798057
671963.6573,0.896161
1091118.956,0.864223
1771733.581,0.769264
2876899.777,0.360018
4671442.938,0.487427
7585380.381,0.538937
12316964.22,0.310863
20000000,0.095233
